y_norm,vy_norm,dist_norm,delta_gap_norm,action
0.32266667,-0.5541667,0.525,0.5273333,1
0.31158334,-0.5541667,0.5175,0.5384167,1
0.3005,-0.5541667,0.51,0.5495,1
0.28941667,-0.5541667,0.5025,0.56058335,1
0.27833334,-0.5541667,0.495,0.57166666,1
0.26725,-0.5541667,0.4875,0.58275,1
0.25616667,-0.5541667,0.48,0.5938333,1
0.24508333,-0.5541667,0.4725,0.6049167,1
0.234,-0.5541667,0.465,0.616,1
0.22291666,-0.5541667,0.4575,0.62708336,1
0.21183333,-0.5541667,0.45,0.63816667,1
0.20075,-0.5541667,0.4425,0.64925,1
0.18966667,-0.5541667,0.435,0.66033334,1
0.17858334,-0.5541667,0.4275,0.67141664,1
0.1675,-0.5541667,0.42,0.6825,1
0.15641667,-0.5541667,0.4125,0.6935833,1
0.14533333,-0.5541667,0.405,0.7046667,1
0.13425,-0.5541667,0.3975,0.71575,1
0.123166665,-0.5541667,0.39,0.72683334,1
0.11208333,-0.5541667,0.3825,0.73791665,1
0.101,-0.5541667,0.375,0.749,1
0.08991667,-0.5541667,0.3675,0.7600833,1
0.078833334,-0.5541667,0.36,0.7711667,1
0.06775,-0.5541667,0.3525,0.78225,1
0.05666667,-0.5541667,0.345,0.79333335,1
0.045583334,-0.5541667,0.3375,0.80441666,1
0.0345,-0.5541667,0.33,0.8155,1
0.023416666,-0.5541667,0.3225,0.8265833,1
0.0123333335,-0.5541667,0.315,0.8376667,1
0.00125,-0.5541667,0.3075,0.84875,1
0.5,0.0,1.0,0.33666667,0
0.50058335,0.029166667,1.0,0.33608332,0
0.50175,0.058333334,1.0,0.33491668,0
0.5035,0.0875,1.0,0.33316666,0
0.5058333,0.11666667,1.0,0.33083335,0
0.50875,0.14583333,1.0,0.32791665,0
0.51225,0.175,1.0,0.32441667,0
0.51633334,0.20416667,1.0,0.32033333,0
0.521,0.23333333,1.0,0.31566668,0
0.52625,0.2625,1.0,0.31041667,0
0.53208333,0.29166666,1.0,0.30458334,0
0.5385,0.32083333,1.0,0.29816666,0
0.5455,0.35,1.0,0.29116666,0
0.55308336,0.37916666,1.0,0.28358334,0
0.56125,0.40833333,1.0,0.27541667,0
0.57,0.4375,1.0,0.26666668,0
0.5793333,0.46666667,1.0,0.25733334,0
0.58925,0.49583334,0.9975,0.24741666,0
0.59975,0.525,0.99,0.23691666,1
0.5886667,-0.5541667,0.9825,0.248,0
0.57816666,-0.525,0.975,0.2585,0
0.56825,-0.49583334,0.9675,0.26841667,0
0.5589167,-0.46666667,0.96,0.27775,0
0.55016667,-0.4375,0.9525,0.2865,0
0.542,-0.40833333,0.945,0.29466668,0
0.5344167,-0.37916666,0.9375,0.30225,0
0.52741665,-0.35,0.93,0.30925,0
0.521,-0.32083333,0.9225,0.31566668,0
0.51516664,-0.29166666,0.915,0.3215,0
0.50991666,-0.2625,0.9075,0.32675,0
0.50525,-0.23333333,0.9,0.33141667,0
0.50116664,-0.20416667,0.8925,0.3355,0
0.49766666,-0.175,0.885,0.339,0
0.49475,-0.14583333,0.8775,0.34191668,0
0.49241668,-0.11666667,0.87,0.34425,0
0.49066666,-0.0875,0.8625,0.346,0
0.4895,-0.058333334,0.855,0.34716666,0
0.48891667,-0.029166667,0.8475,0.34775,0
0.48891667,-1.7578532e-16,0.84,0.34775,0
0.4895,0.029166667,0.8325,0.34716666,0
0.49066666,0.058333334,0.825,0.346,0
0.49241668,0.0875,0.8175,0.34425,0
0.49475,0.11666667,0.81,0.34191668,0
0.49766666,0.14583333,0.8025,0.339,0
0.50116664,0.175,0.795,0.3355,0
0.50525,0.20416667,0.7875,0.33141667,0
0.50991666,0.23333333,0.78,0.32675,0
0.51516664,0.2625,0.7725,0.3215,0
0.521,0.29166666,0.765,0.31566668,0
0.52741665,0.32083333,0.7575,0.30925,0
0.5344167,0.35,0.75,0.30225,0
0.542,0.37916666,0.7425,0.29466668,0
0.55016667,0.40833333,0.735,0.2865,0
0.5589167,0.4375,0.7275,0.27775,0
0.56825,0.46666667,0.72,0.26841667,0
0.57816666,0.49583334,0.7125,0.2585,0
0.5886667,0.525,0.705,0.248,1
0.5775833,-0.5541667,0.6975,0.25908333,1
0.5665,-0.5541667,0.69,0.27016667,1
0.55541664,-0.5541667,0.6825,0.28125,1
0.54433334,-0.5541667,0.675,0.29233333,1
0.53325,-0.5541667,0.6675,0.30341667,1
0.52216667,-0.5541667,0.66,0.3145,1
0.5110833,-0.5541667,0.6525,0.32558334,1
0.5,-0.5541667,0.645,0.33666667,1
0.48891667,-0.5541667,0.6375,0.34775,1
0.47783333,-0.5541667,0.63,0.35883334,1
0.46675,-0.5541667,0.6225,0.36991668,1
0.45566666,-0.5541667,0.615,0.381,1
0.44458333,-0.5541667,0.6075,0.39208335,1
0.4335,-0.5541667,0.6,0.40316668,1
0.42241666,-0.5541667,0.5925,0.41425,1
0.41133332,-0.5541667,0.585,0.42533332,1
0.40025,-0.5541667,0.5775,0.43641666,1
0.38916665,-0.5541667,0.57,0.4475,1
0.37808332,-0.5541667,0.5625,0.45858333,1
0.367,-0.5541667,0.555,0.46966666,1
0.35591668,-0.5541667,0.5475,0.48075,1
0.34483334,-0.5541667,0.54,0.49183333,1
0.33375,-0.5541667,0.5325,0.5029167,1
0.32266667,-0.5541667,0.525,0.514,1
0.31158334,-0.5541667,0.5175,0.52508336,1
0.3005,-0.5541667,0.51,0.53616667,1
0.28941667,-0.5541667,0.5025,0.54725,1
0.27833334,-0.5541667,0.495,0.55833334,1
0.26725,-0.5541667,0.4875,0.56941664,1
0.25616667,-0.5541667,0.48,0.5805,1
0.24508333,-0.5541667,0.4725,0.5915833,1
0.234,-0.5541667,0.465,0.6026667,1
0.22291666,-0.5541667,0.4575,0.61375,1
0.21183333,-0.5541667,0.45,0.62483335,1
0.20075,-0.5541667,0.4425,0.63591665,1
0.18966667,-0.5541667,0.435,0.647,1
0.17858334,-0.5541667,0.4275,0.6580833,1
0.1675,-0.5541667,0.42,0.6691667,1
0.15641667,-0.5541667,0.4125,0.68025,1
0.14533333,-0.5541667,0.405,0.69133335,1
0.13425,-0.5541667,0.3975,0.70241666,1
0.123166665,-0.5541667,0.39,0.7135,1
0.11208333,-0.5541667,0.3825,0.7245833,1
0.101,-0.5541667,0.375,0.7356667,1
0.08991667,-0.5541667,0.3675,0.74675,1
0.078833334,-0.5541667,0.36,0.75783336,1
0.06775,-0.5541667,0.3525,0.76891667,1
0.05666667,-0.5541667,0.345,0.78,1
0.045583334,-0.5541667,0.3375,0.79108334,1
0.0345,-0.5541667,0.33,0.80216664,1
0.023416666,-0.5541667,0.3225,0.81325,1
0.0123333335,-0.5541667,0.315,0.8243333,1
0.00125,-0.5541667,0.3075,0.8354167,1
0.5,0.0,1.0,-0.008333334,0
0.50058335,0.029166667,1.0,-0.008916667,0
0.50175,0.058333334,1.0,-0.010083334,0
0.5035,0.0875,1.0,-0.011833333,0
0.5058333,0.11666667,1.0,-0.014166667,0
0.50875,0.14583333,1.0,-0.017083334,0
0.51225,0.175,1.0,-0.020583333,0
0.51633334,0.20416667,1.0,-0.024666667,0
0.521,0.23333333,1.0,-0.029333333,0
0.52625,0.2625,1.0,-0.034583334,0
0.53208333,0.29166666,1.0,-0.040416665,0
0.5385,0.32083333,1.0,-0.046833333,0
0.5455,0.35,1.0,-0.053833332,0
0.55308336,0.37916666,1.0,-0.061416667,0
0.56125,0.40833333,1.0,-0.069583334,0
0.57,0.4375,1.0,-0.07833333,0
0.5793333,0.46666667,1.0,-0.08766667,0
0.58925,0.49583334,0.9975,-0.09758333,0
0.59975,0.525,0.99,-0.10808333,1
0.5886667,-0.5541667,0.9825,-0.097,0
0.57816666,-0.525,0.975,-0.0865,0
0.56825,-0.49583334,0.9675,-0.07658333,0
0.5589167,-0.46666667,0.96,-0.06725,0
0.55016667,-0.4375,0.9525,-0.0585,0
0.542,-0.40833333,0.945,-0.050333332,0
0.5344167,-0.37916666,0.9375,-0.04275,0
0.52741665,-0.35,0.93,-0.03575,0
0.521,-0.32083333,0.9225,-0.029333333,0
0.51516664,-0.29166666,0.915,-0.0235,0
0.50991666,-0.2625,0.9075,-0.01825,0
0.50525,-0.23333333,0.9,-0.013583333,0
0.50116664,-0.20416667,0.8925,-0.0095,0
0.49766666,-0.175,0.885,-0.006,0
0.49475,-0.14583333,0.8775,-0.0030833334,0
0.49241668,-0.11666667,0.87,-0.00075,0
0.49066666,-0.0875,0.8625,0.001,0
0.4895,-0.058333334,0.855,0.0021666666,0
0.48891667,-0.029166667,0.8475,0.00275,0
0.48891667,-1.7578532e-16,0.84,0.00275,0
0.4895,0.029166667,0.8325,0.0021666666,0
0.49066666,0.058333334,0.825,0.001,0
0.49241668,0.0875,0.8175,-0.00075,0
0.49475,0.11666667,0.81,-0.0030833334,0
0.49766666,0.14583333,0.8025,-0.006,0
0.50116664,0.175,0.795,-0.0095,0
0.50525,0.20416667,0.7875,-0.013583333,0
0.50991666,0.23333333,0.78,-0.01825,0
0.51516664,0.2625,0.7725,-0.0235,0
0.521,0.29166666,0.765,-0.029333333,0
0.52741665,0.32083333,0.7575,-0.03575,0
0.5344167,0.35,0.75,-0.04275,0
0.542,0.37916666,0.7425,-0.050333332,0
0.55016667,0.40833333,0.735,-0.0585,0
0.5589167,0.4375,0.7275,-0.06725,0
0.56825,0.46666667,0.72,-0.07658333,0
0.57816666,0.49583334,0.7125,-0.0865,0
0.5886667,0.525,0.705,-0.097,1
0.5775833,-0.5541667,0.6975,-0.08591667,0
0.56708336,-0.525,0.69,-0.07541667,0
0.5571667,-0.49583334,0.6825,-0.0655,0
0.5478333,-0.46666667,0.675,-0.056166667,0
0.53908336,-0.4375,0.6675,-0.04741667,0
0.5309167,-0.40833333,0.66,-0.03925,0
0.5233333,-0.37916666,0.6525,-0.031666666,0
0.51633334,-0.35,0.645,-0.024666667,0
0.50991666,-0.32083333,0.6375,-0.01825,0
0.50408334,-0.29166666,0.63,-0.012416666,0
0.49883333,-0.2625,0.6225,-0.0071666664,0
0.49416667,-0.23333333,0.615,-0.0025,0
0.49008334,-0.20416667,0.6075,0.0015833334,0
0.48658332,-0.175,0.6,0.0050833332,0
0.48366666,-0.14583333,0.5925,0.008,0
0.48133335,-0.11666667,0.585,0.010333333,0
0.47958332,-0.0875,0.5775,0.012083333,0
0.47841668,-0.058333334,0.57,0.01325,0
0.47783333,-0.029166667,0.5625,0.013833334,0
0.47783333,-1.7578532e-16,0.555,0.013833334,0
0.47841668,0.029166667,0.5475,0.01325,0
0.47958332,0.058333334,0.54,0.012083333,0
0.48133335,0.0875,0.5325,0.010333333,0
0.48366666,0.11666667,0.525,0.008,0
0.48658332,0.14583333,0.5175,0.0050833332,0
0.49008334,0.175,0.51,0.0015833334,0
0.49416667,0.20416667,0.5025,-0.0025,0
0.49883333,0.23333333,0.495,-0.0071666664,1
0.48775,-0.5541667,0.4875,0.003916667,0
0.47725,-0.525,0.48,0.014416667,0
0.46733335,-0.49583334,0.4725,0.024333334,1
0.45625,-0.5541667,0.465,0.035416666,1
0.44516668,-0.5541667,0.4575,0.0465,1
0.43408334,-0.5541667,0.45,0.057583332,1
0.423,-0.5541667,0.4425,0.06866667,1
0.41191667,-0.5541667,0.435,0.07975,1
0.40083334,-0.5541667,0.4275,0.090833336,1
0.38975,-0.5541667,0.42,0.10191666,1
0.37866667,-0.5541667,0.4125,0.113,1
0.36758333,-0.5541667,0.405,0.12408333,1
0.3565,-0.5541667,0.3975,0.13516666,1
0.34541667,-0.5541667,0.39,0.14625,1
0.33433333,-0.5541667,0.3825,0.15733333,1
0.32325,-0.5541667,0.375,0.16841666,1
0.31216666,-0.5541667,0.3675,0.1795,1
0.30108333,-0.5541667,0.36,0.19058333,1
0.29,-0.5541667,0.3525,0.20166667,1
0.27891666,-0.5541667,0.345,0.21275,1
0.26783332,-0.5541667,0.3375,0.22383334,1
0.25675,-0.5541667,0.33,0.23491667,1
0.24566667,-0.5541667,0.3225,0.246,1
0.23458333,-0.5541667,0.315,0.25708333,1
0.2235,-0.5541667,0.3075,0.26816666,1
0.21241666,-0.5541667,0.3,0.27925,1
0.20133333,-0.5541667,0.2925,0.29033333,1
0.19025,-0.5541667,0.285,0.30141667,1
0.17916666,-0.5541667,0.2775,0.3125,1
0.16808334,-0.5541667,0.27,0.32358333,1
0.157,-0.5541667,0.2625,0.33466667,1
0.14591667,-0.5541667,0.255,0.34575,1
0.13483334,-0.5541667,0.2475,0.35683334,1
0.12375,-0.5541667,0.24,0.36791667,1
0.11266667,-0.5541667,0.2325,0.379,1
0.10158333,-0.5541667,0.225,0.39008334,1
0.0905,-0.5541667,0.2175,0.40116668,1
0.07941667,-0.5541667,0.21,0.41225,1
0.068333335,-0.5541667,0.2025,0.42333335,1
0.05725,-0.5541667,0.195,0.43441668,1
0.046166666,-0.5541667,0.1875,0.4455,1
0.035083335,-0.5541667,0.18,0.45658332,1
0.5,0.0,1.0,-0.295,0
0.50058335,0.029166667,1.0,-0.29558334,0
0.50175,0.058333334,1.0,-0.29675,0
0.5035,0.0875,1.0,-0.2985,0
0.5058333,0.11666667,1.0,-0.30083334,0
0.50875,0.14583333,1.0,-0.30375,0
0.51225,0.175,1.0,-0.30725,0
0.51633334,0.20416667,1.0,-0.31133333,0
0.521,0.23333333,1.0,-0.316,0
0.52625,0.2625,1.0,-0.32125,0
0.53208333,0.29166666,1.0,-0.32708332,0
0.5385,0.32083333,1.0,-0.3335,0
0.5455,0.35,1.0,-0.3405,0
0.55308336,0.37916666,1.0,-0.34808335,0
0.56125,0.40833333,1.0,-0.35625,0
0.57,0.4375,1.0,-0.365,0
0.5793333,0.46666667,1.0,-0.37433332,0
0.58925,0.49583334,0.9975,-0.38425,0
0.59975,0.525,0.99,-0.39475,1
0.5886667,-0.5541667,0.9825,-0.38366666,0
0.57816666,-0.525,0.975,-0.37316668,0
0.56825,-0.49583334,0.9675,-0.36325,0
0.5589167,-0.46666667,0.96,-0.35391667,0
0.55016667,-0.4375,0.9525,-0.34516665,0
0.542,-0.40833333,0.945,-0.337,0
0.5344167,-0.37916666,0.9375,-0.32941666,0
0.52741665,-0.35,0.93,-0.32241666,0
0.521,-0.32083333,0.9225,-0.316,0
0.51516664,-0.29166666,0.915,-0.31016666,0
0.50991666,-0.2625,0.9075,-0.30491668,0
0.50525,-0.23333333,0.9,-0.30025,0
0.50116664,-0.20416667,0.8925,-0.29616666,0
0.49766666,-0.175,0.885,-0.29266667,0
0.49475,-0.14583333,0.8775,-0.28975,0
0.49241668,-0.11666667,0.87,-0.28741667,0
0.49066666,-0.0875,0.8625,-0.28566667,0
0.4895,-0.058333334,0.855,-0.2845,0
0.48891667,-0.029166667,0.8475,-0.28391665,0
0.48891667,-1.7578532e-16,0.84,-0.28391665,0
0.4895,0.029166667,0.8325,-0.2845,0
0.49066666,0.058333334,0.825,-0.28566667,0
0.49241668,0.0875,0.8175,-0.28741667,0
0.49475,0.11666667,0.81,-0.28975,0
0.49766666,0.14583333,0.8025,-0.29266667,0
0.50116664,0.175,0.795,-0.29616666,0
0.50525,0.20416667,0.7875,-0.30025,0
0.50991666,0.23333333,0.78,-0.30491668,0
0.51516664,0.2625,0.7725,-0.31016666,0
0.521,0.29166666,0.765,-0.316,0
0.52741665,0.32083333,0.7575,-0.32241666,0
0.5344167,0.35,0.75,-0.32941666,0
0.542,0.37916666,0.7425,-0.337,0
0.55016667,0.40833333,0.735,-0.34516665,0
0.5589167,0.4375,0.7275,-0.35391667,0
0.56825,0.46666667,0.72,-0.36325,0
0.57816666,0.49583334,0.7125,-0.37316668,0
0.5886667,0.525,0.705,-0.38366666,1
0.5775833,-0.5541667,0.6975,-0.37258333,0
0.56708336,-0.525,0.69,-0.36208335,0
0.5571667,-0.49583334,0.6825,-0.35216665,0
0.5478333,-0.46666667,0.675,-0.34283334,0
0.53908336,-0.4375,0.6675,-0.33408332,0
0.5309167,-0.40833333,0.66,-0.32591668,0
0.5233333,-0.37916666,0.6525,-0.31833333,0
0.51633334,-0.35,0.645,-0.31133333,0
0.50991666,-0.32083333,0.6375,-0.30491668,0
0.50408334,-0.29166666,0.63,-0.29908332,0
0.49883333,-0.2625,0.6225,-0.29383335,0
0.49416667,-0.23333333,0.615,-0.28916666,0
0.49008334,-0.20416667,0.6075,-0.28508332,0
0.48658332,-0.175,0.6,-0.28158334,0
0.48366666,-0.14583333,0.5925,-0.27866668,0
0.48133335,-0.11666667,0.585,-0.27633333,0
0.47958332,-0.0875,0.5775,-0.27458334,0
0.47841668,-0.058333334,0.57,-0.27341667,0
0.47783333,-0.029166667,0.5625,-0.27283335,0
0.47783333,-1.7578532e-16,0.555,-0.27283335,0
0.47841668,0.029166667,0.5475,-0.27341667,0
0.47958332,0.058333334,0.54,-0.27458334,0
0.48133335,0.0875,0.5325,-0.27633333,0
0.48366666,0.11666667,0.525,-0.27866668,0
0.48658332,0.14583333,0.5175,-0.28158334,0
0.49008334,0.175,0.51,-0.28508332,0
0.49416667,0.20416667,0.5025,-0.28916666,0
0.49883333,0.23333333,0.495,-0.29383335,1
0.48775,-0.5541667,0.4875,-0.28275,0
0.47725,-0.525,0.48,-0.27225,0
0.46733335,-0.49583334,0.4725,-0.26233333,0
0.458,-0.46666667,0.465,-0.253,0
0.44925,-0.4375,0.4575,-0.24425,0
0.44108334,-0.40833333,0.45,-0.23608333,0
0.4335,-0.37916666,0.4425,-0.2285,0
0.4265,-0.35,0.435,-0.2215,0
0.42008334,-0.32083333,0.4275,-0.21508333,0
0.41425,-0.29166666,0.42,-0.20925,0
0.409,-0.2625,0.4125,-0.204,0
0.40433332,-0.23333333,0.405,-0.19933334,0
0.40025,-0.20416667,0.3975,-0.19525,0
0.39675,-0.175,0.39,-0.19175,0
0.39383334,-0.14583333,0.3825,-0.18883333,0
0.3915,-0.11666667,0.375,-0.1865,0
0.38975,-0.0875,0.3675,-0.18475,0
0.38858333,-0.058333334,0.36,-0.18358333,0
0.388,-0.029166667,0.3525,-0.183,0
0.388,-1.7578532e-16,0.345,-0.183,0
0.38858333,0.029166667,0.3375,-0.18358333,0
0.38975,0.058333334,0.33,-0.18475,0
0.3915,0.0875,0.3225,-0.1865,0
0.39383334,0.11666667,0.315,-0.18883333,1
0.38275,-0.5541667,0.3075,-0.17775,0
0.37225,-0.525,0.3,-0.16725,0
0.36233333,-0.49583334,0.2925,-0.15733333,0
0.353,-0.46666667,0.285,-0.148,0
0.34425,-0.4375,0.2775,-0.13925,0
0.33608332,-0.40833333,0.27,-0.13108334,0
0.3285,-0.37916666,0.2625,-0.1235,0
0.3215,-0.35,0.255,-0.1165,0
0.31508332,-0.32083333,0.2475,-0.110083334,0
0.30925,-0.29166666,0.24,-0.10425,0
0.304,-0.2625,0.2325,-0.099,0
0.29933333,-0.23333333,0.225,-0.094333336,0
0.29525,-0.20416667,0.2175,-0.09025,0
0.29175,-0.175,0.21,-0.08675,0
0.28883332,-0.14583333,0.2025,-0.08383334,0
0.2865,-0.11666667,0.195,-0.0815,0
0.28475,-0.0875,0.1875,-0.07975,0
0.28358334,-0.058333334,0.18,-0.07858333,0
0.283,-0.029166667,0.1725,-0.078,0
0.283,-1.7578532e-16,0.165,-0.078,0
0.28358334,0.029166667,0.1575,-0.07858333,0
0.28475,0.058333334,0.15,-0.07975,0
0.2865,0.0875,0.1425,-0.0815,0
0.28883332,0.11666667,0.135,-0.08383334,1
0.27775,-0.5541667,0.1275,-0.07275,0
0.26725,-0.525,0.12,-0.06225,0
0.25733334,-0.49583334,0.1125,-0.052333333,0
0.248,-0.46666667,0.105,-0.043,0
0.23925,-0.4375,0.0975,-0.03425,0
0.23108333,-0.40833333,0.09,-0.026083333,0
0.2235,-0.37916666,0.0825,-0.0185,0
0.2165,-0.35,0.075,-0.0115,0
0.21008334,-0.32083333,0.0675,-0.0050833332,0
0.20425,-0.29166666,0.06,0.00075,0
0.199,-0.2625,0.0525,0.006,1
0.18791667,-0.5541667,0.045,0.017083334,1
0.17683333,-0.5541667,0.0375,0.028166667,1
0.16575,-0.5541667,0.03,0.03925,1
0.15466666,-0.5541667,0.0225,0.050333332,1
0.14358333,-0.5541667,0.015,0.061416667,1
0.1325,-0.5541667,0.0075,0.0725,1
0.121416666,-0.5541667,0.0,0.08358333,1
0.11033333,-0.5541667,0.5425,0.21966666,1
0.09925,-0.5541667,0.535,0.23075,1
0.08816667,-0.5541667,0.5275,0.24183333,1
0.077083334,-0.5541667,0.52,0.25291666,1
0.066,-0.5541667,0.5125,0.264,1
0.054916665,-0.5541667,0.505,0.27508333,1
0.043833334,-0.5541667,0.4975,0.28616667,1
0.03275,-0.5541667,0.49,0.29725,1
0.021666666,-0.5541667,0.4825,0.30833334,1
0.010583334,-0.5541667,0.475,0.31941667,1
0.5,0.0,1.0,0.13333334,0
0.50058335,0.029166667,1.0,0.13275,0
0.50175,0.058333334,1.0,0.13158333,0
0.5035,0.0875,1.0,0.12983334,0
0.5058333,0.11666667,1.0,0.1275,0
0.50875,0.14583333,1.0,0.124583334,0
0.51225,0.175,1.0,0.121083334,0
0.51633334,0.20416667,1.0,0.117,0
0.521,0.23333333,1.0,0.112333335,0
0.52625,0.2625,1.0,0.107083336,0
0.53208333,0.29166666,1.0,0.10125,0
0.5385,0.32083333,1.0,0.09483334,0
0.5455,0.35,1.0,0.08783333,0
0.55308336,0.37916666,1.0,0.08025,0
0.56125,0.40833333,1.0,0.07208333,0
0.57,0.4375,1.0,0.06333333,0
0.5793333,0.46666667,1.0,0.054,0
0.58925,0.49583334,0.9975,0.044083335,0
0.59975,0.525,0.99,0.03358333,1
0.5886667,-0.5541667,0.9825,0.044666667,0
0.57816666,-0.525,0.975,0.055166665,0
0.56825,-0.49583334,0.9675,0.06508333,0
0.5589167,-0.46666667,0.96,0.07441667,0
0.55016667,-0.4375,0.9525,0.08316667,0
0.542,-0.40833333,0.945,0.09133333,0
0.5344167,-0.37916666,0.9375,0.098916665,0
0.52741665,-0.35,0.93,0.105916664,0
0.521,-0.32083333,0.9225,0.112333335,0
0.51516664,-0.29166666,0.915,0.11816667,0
0.50991666,-0.2625,0.9075,0.12341667,0
0.50525,-0.23333333,0.9,0.12808333,0
0.50116664,-0.20416667,0.8925,0.13216667,0
0.49766666,-0.175,0.885,0.13566667,0
0.49475,-0.14583333,0.8775,0.13858333,0
0.49241668,-0.11666667,0.87,0.14091666,0
0.49066666,-0.0875,0.8625,0.14266667,0
0.4895,-0.058333334,0.855,0.14383334,0
0.48891667,-0.029166667,0.8475,0.14441666,0
0.48891667,-1.7578532e-16,0.84,0.14441666,0
0.4895,0.029166667,0.8325,0.14383334,0
0.49066666,0.058333334,0.825,0.14266667,0
0.49241668,0.0875,0.8175,0.14091666,0
0.49475,0.11666667,0.81,0.13858333,0
0.49766666,0.14583333,0.8025,0.13566667,0
0.50116664,0.175,0.795,0.13216667,0
0.50525,0.20416667,0.7875,0.12808333,0
0.50991666,0.23333333,0.78,0.12341667,0
0.51516664,0.2625,0.7725,0.11816667,0
0.521,0.29166666,0.765,0.112333335,0
0.52741665,0.32083333,0.7575,0.105916664,0
0.5344167,0.35,0.75,0.098916665,0
0.542,0.37916666,0.7425,0.09133333,0
0.55016667,0.40833333,0.735,0.08316667,0
0.5589167,0.4375,0.7275,0.07441667,0
0.56825,0.46666667,0.72,0.06508333,0
0.57816666,0.49583334,0.7125,0.055166665,0
0.5886667,0.525,0.705,0.044666667,1
0.5775833,-0.5541667,0.6975,0.05575,1
0.5665,-0.5541667,0.69,0.06683333,1
0.55541664,-0.5541667,0.6825,0.07791667,1
0.54433334,-0.5541667,0.675,0.089,1
0.53325,-0.5541667,0.6675,0.100083336,1
0.52216667,-0.5541667,0.66,0.11116666,1
0.5110833,-0.5541667,0.6525,0.12225,1
0.5,-0.5541667,0.645,0.13333334,1
0.48891667,-0.5541667,0.6375,0.14441666,1
0.47783333,-0.5541667,0.63,0.1555,1
0.46675,-0.5541667,0.6225,0.16658333,1
0.45566666,-0.5541667,0.615,0.17766666,1
0.44458333,-0.5541667,0.6075,0.18875,1
0.4335,-0.5541667,0.6,0.19983333,1
0.42241666,-0.5541667,0.5925,0.21091667,1
0.41133332,-0.5541667,0.585,0.222,1
0.40025,-0.5541667,0.5775,0.23308334,1
0.38916665,-0.5541667,0.57,0.24416667,1
0.37808332,-0.5541667,0.5625,0.25525,1
0.367,-0.5541667,0.555,0.26633334,1
0.35591668,-0.5541667,0.5475,0.27741668,1
0.34483334,-0.5541667,0.54,0.2885,1
0.33375,-0.5541667,0.5325,0.29958335,1
0.32266667,-0.5541667,0.525,0.31066668,1
0.31158334,-0.5541667,0.5175,0.32175,1
0.3005,-0.5541667,0.51,0.33283332,1
0.28941667,-0.5541667,0.5025,0.34391665,1
0.27833334,-0.5541667,0.495,0.355,1
0.26725,-0.5541667,0.4875,0.36608332,1
0.25616667,-0.5541667,0.48,0.37716666,1
0.24508333,-0.5541667,0.4725,0.38825,1
0.234,-0.5541667,0.465,0.39933333,1
0.22291666,-0.5541667,0.4575,0.41041666,1
0.21183333,-0.5541667,0.45,0.4215,1
0.20075,-0.5541667,0.4425,0.43258333,1
0.18966667,-0.5541667,0.435,0.44366667,1
0.17858334,-0.5541667,0.4275,0.45475,1
0.1675,-0.5541667,0.42,0.46583334,1
0.15641667,-0.5541667,0.4125,0.47691667,1
0.14533333,-0.5541667,0.405,0.488,1
0.13425,-0.5541667,0.3975,0.49908334,1
0.123166665,-0.5541667,0.39,0.51016665,1
0.11208333,-0.5541667,0.3825,0.52125,1
0.101,-0.5541667,0.375,0.5323333,1
0.08991667,-0.5541667,0.3675,0.5434167,1
0.078833334,-0.5541667,0.36,0.5545,1
0.06775,-0.5541667,0.3525,0.56558335,1
0.05666667,-0.5541667,0.345,0.57666665,1
0.045583334,-0.5541667,0.3375,0.58775,1
0.0345,-0.5541667,0.33,0.5988333,1
0.023416666,-0.5541667,0.3225,0.6099167,1
0.0123333335,-0.5541667,0.315,0.621,1
0.00125,-0.5541667,0.3075,0.63208336,1
0.5,0.0,1.0,-0.08166666,0
0.50058335,0.029166667,1.0,-0.08225,0
0.50175,0.058333334,1.0,-0.08341666,0
0.5035,0.0875,1.0,-0.08516667,0
0.5058333,0.11666667,1.0,-0.0875,0
0.50875,0.14583333,1.0,-0.09041667,0
0.51225,0.175,1.0,-0.09391667,0
0.51633334,0.20416667,1.0,-0.098,0
0.521,0.23333333,1.0,-0.10266667,0
0.52625,0.2625,1.0,-0.10791667,0
0.53208333,0.29166666,1.0,-0.11375,0
0.5385,0.32083333,1.0,-0.12016667,0
0.5455,0.35,1.0,-0.12716667,0
0.55308336,0.37916666,1.0,-0.13475,0
0.56125,0.40833333,1.0,-0.14291666,0
0.57,0.4375,1.0,-0.15166667,0
0.5793333,0.46666667,1.0,-0.161,0
0.58925,0.49583334,0.9975,-0.17091666,0
0.59975,0.525,0.99,-0.18141666,1
0.5886667,-0.5541667,0.9825,-0.17033334,0
0.57816666,-0.525,0.975,-0.15983333,0
0.56825,-0.49583334,0.9675,-0.14991666,0
0.5589167,-0.46666667,0.96,-0.14058334,0
0.55016667,-0.4375,0.9525,-0.13183333,0
0.542,-0.40833333,0.945,-0.12366667,0
0.5344167,-0.37916666,0.9375,-0.11608333,0
0.52741665,-0.35,0.93,-0.10908333,0
0.521,-0.32083333,0.9225,-0.10266667,0
0.51516664,-0.29166666,0.915,-0.09683333,0
0.50991666,-0.2625,0.9075,-0.091583334,0
0.50525,-0.23333333,0.9,-0.08691667,0
0.50116664,-0.20416667,0.8925,-0.082833335,0
0.49766666,-0.175,0.885,-0.079333335,0
0.49475,-0.14583333,0.8775,-0.076416664,0
0.49241668,-0.11666667,0.87,-0.074083336,0
0.49066666,-0.0875,0.8625,-0.072333336,0
