y_norm,vy_norm,dist_norm,delta_gap_norm,action
0.20075,-0.5541667,0.37,0.54758334,1
0.18966667,-0.5541667,0.3625,0.55866665,1
0.17858334,-0.5541667,0.355,0.56975,1
0.1675,-0.5541667,0.3475,0.5808333,1
0.15641667,-0.5541667,0.34,0.5919167,1
0.14533333,-0.5541667,0.3325,0.603,1
0.13425,-0.5541667,0.325,0.61408335,1
0.123166665,-0.5541667,0.3175,0.62516665,1
0.11208333,-0.5541667,0.31,0.63625,1
0.101,-0.5541667,0.3025,0.6473333,1
0.08991667,-0.5541667,0.295,0.6584167,1
0.078833334,-0.5541667,0.2875,0.6695,1
0.06775,-0.5541667,0.28,0.68058336,1
0.05666667,-0.5541667,0.2725,0.69166666,1
0.045583334,-0.5541667,0.265,0.70275,1
0.0345,-0.5541667,0.2575,0.71383333,1
0.023416666,-0.5541667,0.25,0.72491664,1
0.0123333335,-0.5541667,0.2425,0.736,1
0.00125,-0.5541667,0.235,0.7470833,1
0.5,0.0,1.0,0.20166667,0
0.50058335,0.029166667,1.0,0.20108333,0
0.50175,0.058333334,1.0,0.19991666,0
0.5035,0.0875,1.0,0.19816667,0
0.5058333,0.11666667,1.0,0.19583334,0
0.50875,0.14583333,1.0,0.19291666,0
0.51225,0.175,1.0,0.18941666,0
0.51633334,0.20416667,1.0,0.18533333,0
0.521,0.23333333,1.0,0.18066667,0
0.52625,0.2625,1.0,0.17541666,0
0.53208333,0.29166666,1.0,0.16958334,0
0.5385,0.32083333,1.0,0.16316667,0
0.5455,0.35,1.0,0.15616667,0
0.55308336,0.37916666,1.0,0.14858334,0
0.56125,0.40833333,1.0,0.14041667,0
0.57,0.4375,1.0,0.13166666,0
0.5793333,0.46666667,1.0,0.12233333,0
0.58925,0.49583334,0.9975,0.11241667,0
0.59975,0.525,0.99,0.10191666,1
0.5886667,-0.5541667,0.9825,0.113,0
0.57816666,-0.525,0.975,0.1235,0
0.56825,-0.49583334,0.9675,0.13341667,0
0.5589167,-0.46666667,0.96,0.14275,0
0.55016667,-0.4375,0.9525,0.1515,0
0.542,-0.40833333,0.945,0.15966667,0
0.5344167,-0.37916666,0.9375,0.16725,0
0.52741665,-0.35,0.93,0.17425,0
0.521,-0.32083333,0.9225,0.18066667,0
0.51516664,-0.29166666,0.915,0.1865,0
0.50991666,-0.2625,0.9075,0.19175,0
0.50525,-0.23333333,0.9,0.19641666,0
0.50116664,-0.20416667,0.8925,0.2005,0
0.49766666,-0.175,0.885,0.204,0
0.49475,-0.14583333,0.8775,0.20691666,0
0.49241668,-0.11666667,0.87,0.20925,0
0.49066666,-0.0875,0.8625,0.211,0
0.4895,-0.058333334,0.855,0.21216667,0
0.48891667,-0.029166667,0.8475,0.21275,0
0.48891667,-1.7578532e-16,0.84,0.21275,0
0.4895,0.029166667,0.8325,0.21216667,0
0.49066666,0.058333334,0.825,0.211,0
0.49241668,0.0875,0.8175,0.20925,0
0.49475,0.11666667,0.81,0.20691666,0
0.49766666,0.14583333,0.8025,0.204,0
0.50116664,0.175,0.795,0.2005,0
0.50525,0.20416667,0.7875,0.19641666,0
0.50991666,0.23333333,0.78,0.19175,0
0.51516664,0.2625,0.7725,0.1865,0
0.521,0.29166666,0.765,0.18066667,0
0.52741665,0.32083333,0.7575,0.17425,0
0.5344167,0.35,0.75,0.16725,0
0.542,0.37916666,0.7425,0.15966667,0
0.55016667,0.40833333,0.735,0.1515,0
0.5589167,0.4375,0.7275,0.14275,0
0.56825,0.46666667,0.72,0.13341667,0
0.57816666,0.49583334,0.7125,0.1235,0
0.5886667,0.525,0.705,0.113,1
0.5775833,-0.5541667,0.6975,0.12408333,0
0.56708336,-0.525,0.69,0.13458334,0
0.5571667,-0.49583334,0.6825,0.1445,0
0.5478333,-0.46666667,0.675,0.15383333,0
0.53908336,-0.4375,0.6675,0.16258334,0
0.5309167,-0.40833333,0.66,0.17075,0
0.5233333,-0.37916666,0.6525,0.17833333,0
0.51633334,-0.35,0.645,0.18533333,0
0.50991666,-0.32083333,0.6375,0.19175,0
0.50408334,-0.29166666,0.63,0.19758333,0
0.49883333,-0.2625,0.6225,0.20283334,0
0.49416667,-0.23333333,0.615,0.2075,0
0.49008334,-0.20416667,0.6075,0.21158333,0
0.48658332,-0.175,0.6,0.21508333,0
0.48366666,-0.14583333,0.5925,0.218,1
0.47258332,-0.5541667,0.585,0.22908333,1
0.4615,-0.5541667,0.5775,0.24016666,1
0.45041665,-0.5541667,0.57,0.25125,1
0.43933332,-0.5541667,0.5625,0.26233333,1
0.42825,-0.5541667,0.555,0.27341667,1
0.41716668,-0.5541667,0.5475,0.2845,1
0.40608335,-0.5541667,0.54,0.29558334,1
0.395,-0.5541667,0.5325,0.30666667,1
0.38391668,-0.5541667,0.525,0.31775,1
0.37283334,-0.5541667,0.5175,0.32883334,1
0.36175,-0.5541667,0.51,0.33991668,1
0.35066667,-0.5541667,0.5025,0.351,1
0.33958334,-0.5541667,0.495,0.36208335,1
0.3285,-0.5541667,0.4875,0.37316668,1
0.31741667,-0.5541667,0.48,0.38425,1
0.30633333,-0.5541667,0.4725,0.39533332,1
0.29525,-0.5541667,0.465,0.40641665,1
0.28416666,-0.5541667,0.4575,0.4175,1
0.27308333,-0.5541667,0.45,0.42858332,1
0.262,-0.5541667,0.4425,0.43966666,1
0.25091666,-0.5541667,0.435,0.45075,1
0.23983334,-0.5541667,0.4275,0.46183333,1
0.22875,-0.5541667,0.42,0.47291666,1
0.21766667,-0.5541667,0.4125,0.484,1
0.20658334,-0.5541667,0.405,0.49508333,1
0.1955,-0.5541667,0.3975,0.50616664,1
0.18441667,-0.5541667,0.39,0.51725,1
0.17333333,-0.5541667,0.3825,0.5283333,1
0.16225,-0.5541667,0.375,0.5394167,1
0.15116666,-0.5541667,0.3675,0.5505,1
0.14008333,-0.5541667,0.36,0.56158334,1
0.129,-0.5541667,0.3525,0.57266665,1
0.117916666,-0.5541667,0.345,0.58375,1
0.10683333,-0.5541667,0.3375,0.5948333,1
0.09575,-0.5541667,0.33,0.6059167,1
0.08466667,-0.5541667,0.3225,0.617,1
0.073583335,-0.5541667,0.315,0.62808335,1
0.0625,-0.5541667,0.3075,0.63916665,1
0.051416665,-0.5541667,0.3,0.65025,1
0.040333334,-0.5541667,0.2925,0.6613333,1
0.02925,-0.5541667,0.285,0.6724167,1
0.018166667,-0.5541667,0.2775,0.6835,1
0.0070833336,-0.5541667,0.27,0.69458336,1
0.5,0.0,1.0,0.16833334,0
0.50058335,0.029166667,1.0,0.16775,0
0.50175,0.058333334,1.0,0.16658333,0
0.5035,0.0875,1.0,0.16483334,0
0.5058333,0.11666667,1.0,0.1625,0
0.50875,0.14583333,1.0,0.15958333,0
0.51225,0.175,1.0,0.15608333,0
0.51633334,0.20416667,1.0,0.152,0
0.521,0.23333333,1.0,0.14733334,0
0.52625,0.2625,1.0,0.14208333,0
0.53208333,0.29166666,1.0,0.13625,0
0.5385,0.32083333,1.0,0.12983334,0
0.5455,0.35,1.0,0.122833334,0
0.55308336,0.37916666,1.0,0.11525,0
0.56125,0.40833333,1.0,0.107083336,0
0.57,0.4375,1.0,0.09833334,0
0.5793333,0.46666667,1.0,0.089,0
0.58925,0.49583334,0.9975,0.07908333,0
0.59975,0.525,0.99,0.06858333,1
0.5886667,-0.5541667,0.9825,0.07966667,0
0.57816666,-0.525,0.975,0.090166666,0
0.56825,-0.49583334,0.9675,0.100083336,0
0.5589167,-0.46666667,0.96,0.10941666,0
0.55016667,-0.4375,0.9525,0.11816667,0
0.542,-0.40833333,0.945,0.12633333,0
0.5344167,-0.37916666,0.9375,0.13391666,0
0.52741665,-0.35,0.93,0.14091666,0
0.521,-0.32083333,0.9225,0.14733334,0
0.51516664,-0.29166666,0.915,0.15316667,0
0.50991666,-0.2625,0.9075,0.15841667,0
0.50525,-0.23333333,0.9,0.16308333,0
0.50116664,-0.20416667,0.8925,0.16716667,0
0.49766666,-0.175,0.885,0.17066666,0
0.49475,-0.14583333,0.8775,0.17358333,0
0.49241668,-0.11666667,0.87,0.17591667,0
0.49066666,-0.0875,0.8625,0.17766666,0
0.4895,-0.058333334,0.855,0.17883334,0
0.48891667,-0.029166667,0.8475,0.17941667,0
0.48891667,-1.7578532e-16,0.84,0.17941667,0
0.4895,0.029166667,0.8325,0.17883334,0
0.49066666,0.058333334,0.825,0.17766666,0
0.49241668,0.0875,0.8175,0.17591667,0
0.49475,0.11666667,0.81,0.17358333,0
0.49766666,0.14583333,0.8025,0.17066666,0
0.50116664,0.175,0.795,0.16716667,0
0.50525,0.20416667,0.7875,0.16308333,0
0.50991666,0.23333333,0.78,0.15841667,0
0.51516664,0.2625,0.7725,0.15316667,0
0.521,0.29166666,0.765,0.14733334,0
0.52741665,0.32083333,0.7575,0.14091666,0
0.5344167,0.35,0.75,0.13391666,0
0.542,0.37916666,0.7425,0.12633333,0
0.55016667,0.40833333,0.735,0.11816667,0
0.5589167,0.4375,0.7275,0.10941666,0
0.56825,0.46666667,0.72,0.100083336,0
0.57816666,0.49583334,0.7125,0.090166666,0
0.5886667,0.525,0.705,0.07966667,1
0.5775833,-0.5541667,0.6975,0.09075,0
0.56708336,-0.525,0.69,0.10125,0
0.5571667,-0.49583334,0.6825,0.11116666,0
0.5478333,-0.46666667,0.675,0.1205,0
0.53908336,-0.4375,0.6675,0.12925,0
0.5309167,-0.40833333,0.66,0.13741666,0
0.5233333,-0.37916666,0.6525,0.145,0
0.51633334,-0.35,0.645,0.152,0
0.50991666,-0.32083333,0.6375,0.15841667,0
0.50408334,-0.29166666,0.63,0.16425,0
0.49883333,-0.2625,0.6225,0.1695,0
0.49416667,-0.23333333,0.615,0.17416666,0
0.49008334,-0.20416667,0.6075,0.17825,0
0.48658332,-0.175,0.6,0.18175,0
0.48366666,-0.14583333,0.5925,0.18466666,1
0.47258332,-0.5541667,0.585,0.19575,1
0.4615,-0.5541667,0.5775,0.20683333,1
0.45041665,-0.5541667,0.57,0.21791667,1
0.43933332,-0.5541667,0.5625,0.229,1
0.42825,-0.5541667,0.555,0.24008334,1
0.41716668,-0.5541667,0.5475,0.25116667,1
0.40608335,-0.5541667,0.54,0.26225,1
0.395,-0.5541667,0.5325,0.27333334,1
0.38391668,-0.5541667,0.525,0.28441668,1
0.37283334,-0.5541667,0.5175,0.2955,1
0.36175,-0.5541667,0.51,0.30658334,1
0.35066667,-0.5541667,0.5025,0.31766668,1
0.33958334,-0.5541667,0.495,0.32875,1
0.3285,-0.5541667,0.4875,0.33983332,1
0.31741667,-0.5541667,0.48,0.35091665,1
0.30633333,-0.5541667,0.4725,0.362,1
0.29525,-0.5541667,0.465,0.37308332,1
0.28416666,-0.5541667,0.4575,0.38416666,1
0.27308333,-0.5541667,0.45,0.39525,1
0.262,-0.5541667,0.4425,0.40633333,1
0.25091666,-0.5541667,0.435,0.41741666,1
0.23983334,-0.5541667,0.4275,0.4285,1
0.22875,-0.5541667,0.42,0.43958333,1
0.21766667,-0.5541667,0.4125,0.45066667,1
0.20658334,-0.5541667,0.405,0.46175,1
0.1955,-0.5541667,0.3975,0.47283334,1
0.18441667,-0.5541667,0.39,0.48391667,1
0.17333333,-0.5541667,0.3825,0.495,1
0.16225,-0.5541667,0.375,0.5060833,1
0.15116666,-0.5541667,0.3675,0.5171667,1
0.14008333,-0.5541667,0.36,0.52825,1
0.129,-0.5541667,0.3525,0.53933334,1
0.117916666,-0.5541667,0.345,0.55041665,1
0.10683333,-0.5541667,0.3375,0.5615,1
0.09575,-0.5541667,0.33,0.5725833,1
0.08466667,-0.5541667,0.3225,0.5836667,1
0.073583335,-0.5541667,0.315,0.59475,1
0.0625,-0.5541667,0.3075,0.60583335,1
0.051416665,-0.5541667,0.3,0.61691666,1
0.040333334,-0.5541667,0.2925,0.628,1
0.02925,-0.5541667,0.285,0.6390833,1
0.018166667,-0.5541667,0.2775,0.6501667,1
0.0070833336,-0.5541667,0.27,0.66125,1
0.5,0.0,1.0,-0.205,0
0.50058335,0.029166667,1.0,-0.20558333,0
0.50175,0.058333334,1.0,-0.20675,0
0.5035,0.0875,1.0,-0.2085,0
0.5058333,0.11666667,1.0,-0.21083333,0
0.50875,0.14583333,1.0,-0.21375,0
0.51225,0.175,1.0,-0.21725,0
0.51633334,0.20416667,1.0,-0.22133334,0
0.521,0.23333333,1.0,-0.226,0
0.52625,0.2625,1.0,-0.23125,0
0.53208333,0.29166666,1.0,-0.23708333,0
0.5385,0.32083333,1.0,-0.2435,0
0.5455,0.35,1.0,-0.2505,0
0.55308336,0.37916666,1.0,-0.25808334,0
0.56125,0.40833333,1.0,-0.26625,0
0.57,0.4375,1.0,-0.275,0
0.5793333,0.46666667,1.0,-0.28433332,0
0.58925,0.49583334,0.9975,-0.29425,0
0.59975,0.525,0.99,-0.30475,1
0.5886667,-0.5541667,0.9825,-0.29366666,0
0.57816666,-0.525,0.975,-0.28316668,0
0.56825,-0.49583334,0.9675,-0.27325,0
0.5589167,-0.46666667,0.96,-0.26391667,0
0.55016667,-0.4375,0.9525,-0.25516668,0
0.542,-0.40833333,0.945,-0.247,0
0.5344167,-0.37916666,0.9375,-0.23941667,0
0.52741665,-0.35,0.93,-0.23241666,0
0.521,-0.32083333,0.9225,-0.226,0
0.51516664,-0.29166666,0.915,-0.22016667,0
0.50991666,-0.2625,0.9075,-0.21491666,0
0.50525,-0.23333333,0.9,-0.21025,0
0.50116664,-0.20416667,0.8925,-0.20616667,0
0.49766666,-0.175,0.885,-0.20266667,0
0.49475,-0.14583333,0.8775,-0.19975,0
0.49241668,-0.11666667,0.87,-0.19741666,0
0.49066666,-0.0875,0.8625,-0.19566667,0
0.4895,-0.058333334,0.855,-0.1945,0
0.48891667,-0.029166667,0.8475,-0.19391666,0
0.48891667,-1.7578532e-16,0.84,-0.19391666,0
0.4895,0.029166667,0.8325,-0.1945,0
0.49066666,0.058333334,0.825,-0.19566667,0
0.49241668,0.0875,0.8175,-0.19741666,0
0.49475,0.11666667,0.81,-0.19975,0
0.49766666,0.14583333,0.8025,-0.20266667,0
0.50116664,0.175,0.795,-0.20616667,0
0.50525,0.20416667,0.7875,-0.21025,0
0.50991666,0.23333333,0.78,-0.21491666,0
0.51516664,0.2625,0.7725,-0.22016667,0
0.521,0.29166666,0.765,-0.226,0
0.52741665,0.32083333,0.7575,-0.23241666,0
0.5344167,0.35,0.75,-0.23941667,0
0.542,0.37916666,0.7425,-0.247,0
0.55016667,0.40833333,0.735,-0.25516668,0
0.5589167,0.4375,0.7275,-0.26391667,0
0.56825,0.46666667,0.72,-0.27325,0
0.57816666,0.49583334,0.7125,-0.28316668,0
0.5886667,0.525,0.705,-0.29366666,1
0.5775833,-0.5541667,0.6975,-0.28258333,0
0.56708336,-0.525,0.69,-0.27208334,0
0.5571667,-0.49583334,0.6825,-0.26216668,0
0.5478333,-0.46666667,0.675,-0.25283334,0
0.53908336,-0.4375,0.6675,-0.24408333,0
0.5309167,-0.40833333,0.66,-0.23591666,0
0.5233333,-0.37916666,0.6525,-0.22833334,0
0.51633334,-0.35,0.645,-0.22133334,0
0.50991666,-0.32083333,0.6375,-0.21491666,0
0.50408334,-0.29166666,0.63,-0.20908333,0
0.49883333,-0.2625,0.6225,-0.20383333,0
0.49416667,-0.23333333,0.615,-0.19916667,0
0.49008334,-0.20416667,0.6075,-0.19508334,0
0.48658332,-0.175,0.6,-0.19158334,0
0.48366666,-0.14583333,0.5925,-0.18866667,0
0.48133335,-0.11666667,0.585,-0.18633333,0
0.47958332,-0.0875,0.5775,-0.18458334,0
0.47841668,-0.058333334,0.57,-0.18341666,0
0.47783333,-0.029166667,0.5625,-0.18283333,0
0.47783333,-1.7578532e-16,0.555,-0.18283333,0
0.47841668,0.029166667,0.5475,-0.18341666,0
0.47958332,0.058333334,0.54,-0.18458334,0
0.48133335,0.0875,0.5325,-0.18633333,0
0.48366666,0.11666667,0.525,-0.18866667,0
0.48658332,0.14583333,0.5175,-0.19158334,0
0.49008334,0.175,0.51,-0.19508334,0
0.49416667,0.20416667,0.5025,-0.19916667,0
0.49883333,0.23333333,0.495,-0.20383333,0
0.50408334,0.2625,0.4875,-0.20908333,0
0.50991666,0.29166666,0.48,-0.21491666,0
0.51633334,0.32083333,0.4725,-0.22133334,0
0.5233333,0.35,0.465,-0.22833334,0
0.5309167,0.37916666,0.4575,-0.23591666,0
0.53908336,0.40833333,0.45,-0.24408333,0
0.5478333,0.4375,0.4425,-0.25283334,0
0.5571667,0.46666667,0.435,-0.26216668,0
0.56708336,0.49583334,0.4275,-0.27208334,0
0.5775833,0.525,0.42,-0.28258333,1
0.5665,-0.5541667,0.4125,-0.2715,0
0.556,-0.525,0.405,-0.261,0
0.54608333,-0.49583334,0.3975,-0.25108334,0
0.53675,-0.46666667,0.39,-0.24175,0
0.528,-0.4375,0.3825,-0.233,0
0.5198333,-0.40833333,0.375,-0.22483334,0
0.51225,-0.37916666,0.3675,-0.21725,0
0.50525,-0.35,0.36,-0.21025,0
0.49883333,-0.32083333,0.3525,-0.20383333,0
0.493,-0.29166666,0.345,-0.198,0
0.48775,-0.2625,0.3375,-0.19275,0
0.48308334,-0.23333333,0.33,-0.18808334,0
0.479,-0.20416667,0.3225,-0.184,0
0.4755,-0.175,0.315,-0.1805,0
0.47258332,-0.14583333,0.3075,-0.17758334,0
0.47025,-0.11666667,0.3,-0.17525,0
0.4685,-0.0875,0.2925,-0.1735,0
0.46733335,-0.058333334,0.285,-0.17233333,0
0.46675,-0.029166667,0.2775,-0.17175,0
0.46675,-1.7578532e-16,0.27,-0.17175,0
0.46733335,0.029166667,0.2625,-0.17233333,0
0.4685,0.058333334,0.255,-0.1735,0
0.47025,0.0875,0.2475,-0.17525,0
0.47258332,0.11666667,0.24,-0.17758334,0
0.4755,0.14583333,0.2325,-0.1805,0
0.479,0.175,0.225,-0.184,0
0.48308334,0.20416667,0.2175,-0.18808334,0
0.48775,0.23333333,0.21,-0.19275,0
0.493,0.2625,0.2025,-0.198,0
0.49883333,0.29166666,0.195,-0.20383333,0
0.50525,0.32083333,0.1875,-0.21025,0
0.51225,0.35,0.18,-0.21725,0
0.5198333,0.37916666,0.1725,-0.22483334,0
0.528,0.40833333,0.165,-0.233,0
0.53675,0.4375,0.1575,-0.24175,0
0.54608333,0.46666667,0.15,-0.25108334,0
0.556,0.49583334,0.1425,-0.261,0
0.5665,0.525,0.135,-0.2715,1
0.55541664,-0.5541667,0.1275,-0.26041666,0
0.5449167,-0.525,0.12,-0.24991667,0
0.535,-0.49583334,0.1125,-0.24,0
0.52566665,-0.46666667,0.105,-0.23066667,0
0.5169167,-0.4375,0.0975,-0.22191666,0
0.50875,-0.40833333,0.09,-0.21375,0
0.50116664,-0.37916666,0.0825,-0.20616667,0
0.49416667,-0.35,0.075,-0.19916667,0
0.48775,-0.32083333,0.0675,-0.19275,0
0.48191667,-0.29166666,0.06,-0.18691666,0
0.47666666,-0.2625,0.0525,-0.18166667,0
0.472,-0.23333333,0.045,-0.177,0
0.46791667,-0.20416667,0.0375,-0.17291667,0
0.46441665,-0.175,0.03,-0.16941667,0
0.4615,-0.14583333,0.0225,-0.1665,0
0.45916668,-0.11666667,0.015,-0.16416667,0
0.45741665,-0.0875,0.0075,-0.16241667,0
0.45625,-0.058333334,0.0,-0.16125,0
0.45566666,-0.029166667,0.5425,0.14933333,1
0.44458333,-0.5541667,0.535,0.16041666,1
0.4335,-0.5541667,0.5275,0.1715,1
0.42241666,-0.5541667,0.52,0.18258333,1
0.41133332,-0.5541667,0.5125,0.19366667,1
0.40025,-0.5541667,0.505,0.20475,1
0.38916665,-0.5541667,0.4975,0.21583334,1
0.37808332,-0.5541667,0.49,0.22691667,1
0.367,-0.5541667,0.4825,0.238,1
0.35591668,-0.5541667,0.475,0.24908334,1
0.34483334,-0.5541667,0.4675,0.26016667,1
0.33375,-0.5541667,0.46,0.27125,1
0.32266667,-0.5541667,0.4525,0.28233334,1
0.31158334,-0.5541667,0.445,0.29341668,1
0.3005,-0.5541667,0.4375,0.3045,1
0.28941667,-0.5541667,0.43,0.31558332,1
0.27833334,-0.5541667,0.4225,0.32666665,1
0.26725,-0.5541667,0.415,0.33775,1
0.25616667,-0.5541667,0.4075,0.34883332,1
0.24508333,-0.5541667,0.4,0.35991666,1
0.234,-0.5541667,0.3925,0.371,1
0.22291666,-0.5541667,0.385,0.38208333,1
0.21183333,-0.5541667,0.3775,0.39316666,1
0.20075,-0.5541667,0.37,0.40425,1
0.18966667,-0.5541667,0.3625,0.41533333,1
0.17858334,-0.5541667,0.355,0.42641667,1
0.1675,-0.5541667,0.3475,0.4375,1
0.15641667,-0.5541667,0.34,0.44858333,1
0.14533333,-0.5541667,0.3325,0.45966667,1
0.13425,-0.5541667,0.325,0.47075,1
0.123166665,-0.5541667,0.3175,0.48183334,1
0.11208333,-0.5541667,0.31,0.49291667,1
0.101,-0.5541667,0.3025,0.504,1
0.08991667,-0.5541667,0.295,0.5150833,1
0.078833334,-0.5541667,0.2875,0.5261667,1
0.06775,-0.5541667,0.28,0.53725,1
0.05666667,-0.5541667,0.2725,0.54833335,1
0.045583334,-0.5541667,0.265,0.55941665,1
0.0345,-0.5541667,0.2575,0.5705,1
0.023416666,-0.5541667,0.25,0.5815833,1
0.0123333335,-0.5541667,0.2425,0.5926667,1
0.00125,-0.5541667,0.235,0.60375,1
0.5,0.0,1.0,-0.14166667,0
0.50058335,0.029166667,1.0,-0.14225,0
0.50175,0.058333334,1.0,-0.14341667,0
0.5035,0.0875,1.0,-0.14516667,0
0.5058333,0.11666667,1.0,-0.1475,0
0.50875,0.14583333,1.0,-0.15041667,0
0.51225,0.175,1.0,-0.15391667,0
0.51633334,0.20416667,1.0,-0.158,0
0.521,0.23333333,1.0,-0.16266666,0
0.52625,0.2625,1.0,-0.16791667,0
0.53208333,0.29166666,1.0,-0.17375,0
0.5385,0.32083333,1.0,-0.18016666,0
0.5455,0.35,1.0,-0.18716666,0
0.55308336,0.37916666,1.0,-0.19475,0
0.56125,0.40833333,1.0,-0.20291667,0
0.57,0.4375,1.0,-0.21166667,0
0.5793333,0.46666667,1.0,-0.221,0
0.58925,0.49583334,0.9975,-0.23091666,0
0.59975,0.525,0.99,-0.24141666,1
0.5886667,-0.5541667,0.9825,-0.23033333,0
0.57816666,-0.525,0.975,-0.21983333,0
0.56825,-0.49583334,0.9675,-0.20991667,0
0.5589167,-0.46666667,0.96,-0.20058334,0
0.55016667,-0.4375,0.9525,-0.19183333,0
0.542,-0.40833333,0.945,-0.18366666,0
0.5344167,-0.37916666,0.9375,-0.17608333,0
0.52741665,-0.35,0.93,-0.16908333,0
0.521,-0.32083333,0.9225,-0.16266666,0
0.51516664,-0.29166666,0.915,-0.15683334,0
0.50991666,-0.2625,0.9075,-0.15158333,0
0.50525,-0.23333333,0.9,-0.14691667,0
0.50116664,-0.20416667,0.8925,-0.14283334,0
0.49766666,-0.175,0.885,-0.13933334,0
0.49475,-0.14583333,0.8775,-0.13641667,0
0.49241668,-0.11666667,0.87,-0.13408333,0
0.49066666,-0.0875,0.8625,-0.13233334,0
0.4895,-0.058333334,0.855,-0.13116667,0
0.48891667,-0.029166667,0.8475,-0.13058333,0
0.48891667,-1.7578532e-16,0.84,-0.13058333,0
0.4895,0.029166667,0.8325,-0.13116667,0
0.49066666,0.058333334,0.825,-0.13233334,0
0.49241668,0.0875,0.8175,-0.13408333,0
0.49475,0.11666667,0.81,-0.13641667,0
0.49766666,0.14583333,0.8025,-0.13933334,0
0.50116664,0.175,0.795,-0.14283334,0
0.50525,0.20416667,0.7875,-0.14691667,0
0.50991666,0.23333333,0.78,-0.15158333,0
0.51516664,0.2625,0.7725,-0.15683334,0
0.521,0.29166666,0.765,-0.16266666,0
0.52741665,0.32083333,0.7575,-0.16908333,0
0.5344167,0.35,0.75,-0.17608333,0
0.542,0.37916666,0.7425,-0.18366666,0
0.55016667,0.40833333,0.735,-0.19183333,0
0.5589167,0.4375,0.7275,-0.20058334,0
0.56825,0.46666667,0.72,-0.20991667,0
0.57816666,0.49583334,0.7125,-0.21983333,0
0.5886667,0.525,0.705,-0.23033333,1
0.5775833,-0.5541667,0.6975,-0.21925,0
0.56708336,-0.525,0.69,-0.20875,0
0.5571667,-0.49583334,0.6825,-0.19883333,0
0.5478333,-0.46666667,0.675,-0.1895,0
0.53908336,-0.4375,0.6675,-0.18075,0
0.5309167,-0.40833333,0.66,-0.17258333,0
0.5233333,-0.37916666,0.6525,-0.165,0
0.51633334,-0.35,0.645,-0.158,0
0.50991666,-0.32083333,0.6375,-0.15158333,0
0.50408334,-0.29166666,0.63,-0.14575,0
0.49883333,-0.2625,0.6225,-0.1405,0
0.49416667,-0.23333333,0.615,-0.13583334,0
0.49008334,-0.20416667,0.6075,-0.13175,0
0.48658332,-0.175,0.6,-0.12825,0
0.48366666,-0.14583333,0.5925,-0.12533334,0
0.48133335,-0.11666667,0.585,-0.123,0
0.47958332,-0.0875,0.5775,-0.12125,0
0.47841668,-0.058333334,0.57,-0.12008333,0
0.47783333,-0.029166667,0.5625,-0.1195,0
0.47783333,-1.7578532e-16,0.555,-0.1195,0
0.47841668,0.029166667,0.5475,-0.12008333,0
0.47958332,0.058333334,0.54,-0.12125,0
0.48133335,0.0875,0.5325,-0.123,0
0.48366666,0.11666667,0.525,-0.12533334,0
0.48658332,0.14583333,0.5175,-0.12825,0
0.49008334,0.175,0.51,-0.13175,0
0.49416667,0.20416667,0.5025,-0.13583334,0
0.49883333,0.23333333,0.495,-0.1405,0
0.50408334,0.2625,0.4875,-0.14575,0
0.50991666,0.29166666,0.48,-0.15158333,0
0.51633334,0.32083333,0.4725,-0.158,0
0.5233333,0.35,0.465,-0.165,0
0.5309167,0.37916666,0.4575,-0.17258333,0
0.53908336,0.40833333,0.45,-0.18075,0
0.5478333,0.4375,0.4425,-0.1895,0
0.5571667,0.46666667,0.435,-0.19883333,0
0.56708336,0.49583334,0.4275,-0.20875,0
0.5775833,0.525,0.42,-0.21925,1
0.5665,-0.5541667,0.4125,-0.20816667,0
0.556,-0.525,0.405,-0.19766666,0
0.54608333,-0.49583334,0.3975,-0.18775,0
0.53675,-0.46666667,0.39,-0.17841667,0
0.528,-0.4375,0.3825,-0.16966666,0
0.5198333,-0.40833333,0.375,-0.1615,0
0.51225,-0.37916666,0.3675,-0.15391667,0
0.50525,-0.35,0.36,-0.14691667,0
0.49883333,-0.32083333,0.3525,-0.1405,0
0.493,-0.29166666,0.345,-0.13466667,0
0.48775,-0.2625,0.3375,-0.12941666,0
0.48308334,-0.23333333,0.33,-0.12475,0
0.479,-0.20416667,0.3225,-0.12066667,0
0.4755,-0.175,0.315,-0.11716667,0
0.47258332,-0.14583333,0.3075,-0.11425,0
0.47025,-0.11666667,0.3,-0.11191667,0
0.4685,-0.0875,0.2925,-0.11016667,0
0.46733335,-0.058333334,0.285,-0.109,0
0.46675,-0.029166667,0.2775,-0.10841667,0
0.46675,-1.7578532e-16,0.27,-0.10841667,0
0.46733335,0.029166667,0.2625,-0.109,0
0.4685,0.058333334,0.255,-0.11016667,0
0.47025,0.0875,0.2475,-0.11191667,0
0.47258332,0.11666667,0.24,-0.11425,0
0.4755,0.14583333,0.2325,-0.11716667,0
0.479,0.175,0.225,-0.12066667,0
0.48308334,0.20416667,0.2175,-0.12475,0
0.48775,0.23333333,0.21,-0.12941666,0
0.493,0.2625,0.2025,-0.13466667,0
0.49883333,0.29166666,0.195,-0.1405,0
0.50525,0.32083333,0.1875,-0.14691667,0
0.51225,0.35,0.18,-0.15391667,0
0.5198333,0.37916666,0.1725,-0.1615,0
0.528,0.40833333,0.165,-0.16966666,0
0.53675,0.4375,0.1575,-0.17841667,0
0.54608333,0.46666667,0.15,-0.18775,0
